SG_D0,SG_D1,SG_D2,SG_D3,SG_D4,SG_D5,SG_D6,SG_D7,SG_D8,ID
-2.0,-57.0,-56.0,22.0,-49.0,-112.0,-20.0,66.0,-133.0,1
-2.0,-57.0,-57.0,22.0,-49.0,-113.0,-20.0,65.0,-133.0,1
-2.0,-57.0,-57.0,22.0,-49.0,-113.0,-20.0,66.0,-133.0,1
-2.0,-57.0,-57.0,22.0,-49.0,-113.0,-20.0,66.0,-132.0,1
-2.0,-57.0,-57.0,22.0,-49.0,-113.0,-20.0,66.0,-131.0,1
-2.0,-57.0,-56.0,22.0,-48.0,-113.0,-20.0,66.0,-130.0,1
-4.0,-59.0,-56.0,21.0,-48.0,-115.0,-19.0,65.0,-131.0,1
-8.0,-61.0,-56.0,19.0,-49.0,-115.0,-19.0,64.0,-133.0,1
-8.0,-62.0,-57.0,16.0,-49.0,-118.0,-19.0,62.0,-133.0,1
-8.0,-63.0,-59.0,13.0,-49.0,-120.0,-20.0,61.0,-133.0,1
-8.0,-63.0,-60.0,13.0,-49.0,-120.0,-22.0,60.0,-133.0,1
-8.0,-62.0,-59.0,13.0,-49.0,-118.0,-22.0,61.0,-133.0,1
-8.0,-62.0,-59.0,13.0,-49.0,-118.0,-20.0,61.0,-132.0,1
-8.0,-61.0,-57.0,13.0,-49.0,-118.0,-20.0,62.0,-132.0,1
-8.0,-61.0,-57.0,13.0,-48.0,-117.0,-19.0,62.0,-131.0,1
-8.0,-60.0,-58.0,11.0,-49.0,-116.0,-20.0,62.0,-130.0,1
-9.0,-60.0,-58.0,11.0,-49.0,-118.0,-22.0,62.0,-130.0,1
-12.0,-60.0,-58.0,11.0,-49.0,-120.0,-23.0,60.0,-130.0,1
-12.0,-60.0,-58.0,10.0,-49.0,-120.0,-23.0,59.0,-131.0,1
-12.0,-60.0,-58.0,10.0,-51.0,-120.0,-23.0,59.0,-132.0,1
-12.0,-60.0,-58.0,11.0,-51.0,-120.0,-23.0,59.0,-131.0,1
-12.0,-59.0,-58.0,11.0,-51.0,-118.0,-23.0,60.0,-130.0,1
-10.0,-59.0,-58.0,11.0,-51.0,-118.0,-23.0,62.0,-130.0,1
-9.0,-59.0,-57.0,11.0,-51.0,-116.0,-22.0,62.0,-128.0,1
-10.0,-59.0,-57.0,8.0,-51.0,-114.0,-23.0,62.0,-128.0,1
-10.0,-60.0,-57.0,8.0,-52.0,-114.0,-24.0,59.0,-128.0,1
-12.0,-60.0,-58.0,4.0,-53.0,-114.0,-24.0,59.0,-128.0,1
-12.0,-60.0,-58.0,3.0,-54.0,-114.0,-24.0,59.0,-128.0,1
-12.0,-60.0,-58.0,3.0,-54.0,-114.0,-24.0,59.0,-128.0,1
-12.0,-59.0,-57.0,3.0,-54.0,-114.0,-24.0,60.0,-127.0,1
-12.0,-57.0,-55.0,3.0,-54.0,-112.0,-23.0,62.0,-127.0,1
-12.0,-57.0,-55.0,3.0,-54.0,-112.0,-23.0,64.0,-127.0,1
-12.0,-57.0,-55.0,3.0,-54.0,-112.0,-23.0,64.0,-126.0,1
-11.0,-57.0,-55.0,1.0,-53.0,-111.0,-23.0,64.0,-125.0,1
-11.0,-58.0,-55.0,1.0,-54.0,-111.0,-23.0,64.0,-125.0,1
-11.0,-59.0,-55.0,1.0,-54.0,-111.0,-24.0,64.0,-125.0,1
-12.0,-59.0,-55.0,1.0,-55.0,-111.0,-25.0,64.0,-125.0,1
-12.0,-59.0,-55.0,1.0,-55.0,-111.0,-26.0,64.0,-125.0,1
-11.0,-58.0,-54.0,2.0,-55.0,-109.0,-26.0,64.0,-125.0,1
-11.0,-58.0,-53.0,2.0,-55.0,-109.0,-26.0,64.0,-125.0,1
-11.0,-57.0,-53.0,3.0,-55.0,-109.0,-25.0,66.0,-125.0,1
-11.0,-57.0,-53.0,3.0,-55.0,-109.0,-24.0,66.0,-125.0,1
-10.0,-53.0,-54.0,2.0,-57.0,-109.0,-24.0,68.0,-127.0,1
-10.0,-53.0,-54.0,1.0,-57.0,-111.0,-25.0,68.0,-127.0,1
-10.0,-53.0,-54.0,0.0,-57.0,-111.0,-26.0,68.0,-128.0,1
-11.0,-53.0,-56.0,0.0,-57.0,-112.0,-26.0,68.0,-128.0,1
-11.0,-53.0,-56.0,0.0,-57.0,-112.0,-26.0,68.0,-128.0,1
-11.0,-53.0,-56.0,0.0,-57.0,-112.0,-25.0,68.0,-127.0,1
-10.0,-52.0,-56.0,0.0,-57.0,-112.0,-24.0,69.0,-127.0,1
-10.0,-52.0,-55.0,0.0,-56.0,-112.0,-24.0,69.0,-127.0,1
